0,25/01/2014  00:00:00 to 25/01/2015 00:00:00
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.404,
2.02,
2.626,
0.404,
1.414,
0.606,
0,
0,
0.404,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.202,
0.606,
0.404,
0.202,
0.606,
0,
0,
0,
0,
0.404,
0,
0.202,
0.202,
0,
0,
0,
0,
0,
0,
0.606,
1.01,
0.606,
0.202,
0,
0.202,
0.404,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.202,
0,
0,
0,
0,
0,
0,
2.02,
2.02,
1.01,
0.202,
0,
0,
0,
0.202,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.404,
0,
0.606,
1.01,
0.202,
0.808,
0.808,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.404,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.606,
0.202,
1.212,
1.01,
0.202,
0.808,
1.212,
0.606,
0,
0,
0,
0.202,
0,
0,
0,
0.404,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0.202,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0.202,
0.404,
0.404,
0,
0,
0,
0.808,
2.222,
0.202,
0.404,
0,
0,
0,
0,
0.202,
0,
0,
0,
0.404,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.808,
0.808,
0.404,
0.404,
0.202,
0,
0,
0.808,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.202,
1.212,
0.404,
1.414,
0.202,
0.404,
0,
0,
3.636,
0.202,
0,
0,
0,
0.202,
0.606,
0.606,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1.01,
1.212,
2.424,
1.01,
1.212,
0.606,
0.606,
0.808,
1.818,
2.626,
1.818,
0.606,
0,
0,
0.606,
0,
1.01,
0.606,
0.404,
0.202,
0,
0,
0.404,
0.202,
0,
0,
0,
0.202,
0.606,
0,
0,
0,
0.404,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1.616,
1.616,
1.01,
0.606,
0.202,
0,
0,
0.404,
0,
0,
1.414,
2.626,
0,
0,
0,
0.202,
0.404,
0.606,
0.404,
1.01,
1.414,
1.01,
1.414,
1.414,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1.01,
2.02,
0.404,
0.202,
0,
0,
0,
0.404,
0.606,
0.606,
1.01,
1.01,
1.414,
1.01,
0,
0,
0.202,
0.404,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
2.626,
2.626,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
3.03,
0.606,
0,
0,
0.404,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.202,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0.606,
0.606,
0.202,
0,
0,
0,
0.808,
0,
0.202,
0.202,
0,
0.202,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.606,
0.404,
0.606,
0.808,
0.404,
0,
0,
0.202,
0,
0,
0,
0,
0.404,
0.404,
0.606,
0.202,
0,
0,
0,
1.818,
1.818,
0,
0.202,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0.202,
0.808,
0,
0,
0,
0,
0,
0,
0,
0,
0.808,
0,
0,
0.404,
0,
0,
0.202,
1.01,
0,
0,
0.606,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0.202,
0,
0,
0.606,
0.404,
0.202,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.404,
0.404,
1.01,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.404,
0.606,
1.01,
1.01,
3.434,
0.404,
0,
0,
0.202,
0.404,
0.202,
0.808,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.404,
0.606,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0.404,
0.202,
0,
0.202,
0.404,
0.404,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.404,
0,
0.404,
0.202,
0.202,
0.404,
0.808,
0.404,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.404,
1.414,
1.414,
0.808,
0,
0.202,
0,
0,
0,
0.404,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.404,
0.404,
0,
0,
0,
0.404,
0,
0,
0,
0.202,
0.202,
0.808,
0,
0,
0,
0.202,
0,
0,
0,
0,
0.404,
1.616,
1.616,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.404,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0.202,
0.202,
0.202,
0,
0,
0,
0.606,
0,
0.404,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.404,
0.606,
0.404,
0.606,
0.808,
0.606,
0,
0.202,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0.808,
2.222,
1.01,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1.414,
1.01,
2.02,
1.01,
1.818,
1.01,
1.01,
2.626,
0.606,
0.606,
1.212,
0.808,
1.01,
0.404,
0.202,
0,
0,
0.202,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0.606,
0.606,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0.202,
0,
1.212,
0,
1.414,
0.808,
2.828,
0.202,
0.808,
0.404,
0.404,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0.202,
0.202,
0.404,
0.202,
0.202,
0,
0.202,
0,
0,
0,
0.404,
3.03,
0.606,
1.212,
1.01,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.202,
0.202,
0.202,
0,
0,
1.616,
1.818,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.202,
0.202,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.404,
1.616,
1.414,
1.616,
1.818,
1.01,
0.606,
0.404,
0,
0,
0,
1.414,
0,
0.404,
0,
0,
0,
0,
1.01,
0.404,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.404,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.202,
0.202,
0.606,
0,
0.202,
0,
1.212,
0.606,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.404,
0,
0.404,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0.404,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.404,
1.01,
0.404,
0,
0,
0.202,
0.202,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
1.01,
2.424,
0.404,
0.202,
0,
0.202,
1.01,
0.404,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0.808,
0.808,
1.616,
0.606,
0.202,
0.404,
0.202,
0,
0.202,
0.404,
0.404,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1.818,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.404,
0.606,
0.808,
0.202,
0,
0,
0,
0,
0.404,
0.808,
0.808,
0.606,
0.202,
0,
0.202,
0.404,
0.606,
0.202,
0.202,
0.808,
0.404,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0.606,
0,
3.636,
2.626,
1.414,
1.212,
1.414,
1.01,
0.606,
0.404,
1.01,
0.808,
0.404,
0.606,
0.606,
0.202,
0,
0,
0,
0.202,
0,
0,
0,
0.202,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.606,
1.01,
0.606,
0.202,
0.404,
0,
0.404,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
2.02,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.606,
1.01,
1.818,
1.212,
1.01,
0.808,
0.808,
0.606,
0.808,
0.808,
1.212,
0.404,
1.818,
0.404,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.606,
0.404,
0,
0,
0.202,
0,
0,
1.818,
0,
0.202,
0.404,
0.606,
1.414,
1.212,
0.202,
0.202,
0.202,
0,
0,
0,
0.606,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0.202,
0.606,
0.404,
2.626,
6.666,
1.616,
2.424,
0.808,
0,
0,
0,
0.202,
0,
6.06,
3.838,
0.404,
0,
0,
0,
0.202,
0.606,
3.232,
0,
0,
0,
0,
0,
0.202,
0,
0,
0.202,
0,
0,
0.404,
0.404,
2.424,
1.414,
0,
0.202,
1.01,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.404,
0,
0,
0,
0.202,
0.202,
0,
0,
3.434,
1.01,
0.808,
0,
0,
1.818,
3.232,
0.202,
0.404,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
2.828,
0,
1.212,
0.202,
0,
0,
0.202,
0.808,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
1.01,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.606,
0,
0,
0,
0,
0,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1.414,
0,
0,
0,
0,
0,
0,
1.414,
0.202,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0,
0,
0.808,
2.222,
2.02,
1.414,
1.01,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.202,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.808,
0.202,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.404,
0.606,
0.202,
0.202,
1.818,
0.202,
0,
0.202,
0,
0,
0,
0,
0,
2.222,
0.202,
0,
